Date,Tweets
2022-10-12 09:56:31+00:00,@MeliEngku Resesi eui katanya
2022-10-12 09:55:05+00:00,"@PartaiSocmed Tum, saran persiapan ngadepin resesi buat yg jelata dong"
2022-10-12 09:53:53+00:00,@WonMinCoupSHan udh jd wishlist sebenernya tp inget 2023 infonya bakal resesi besarbesaran jd mundur akutu 😭😭 semoga cepet pulih bumi 🥺🥺
2022-10-12 09:53:31+00:00,"Dulu anak ips, tetep aja kesusahan nangkep dampak dari resesi. 😭
Cuman bisa bilang astaghfirullahaladzim"
2022-10-12 09:51:07+00:00,"@AwalilRizky Bs memburuk klu rakyatnya ribut sendiri bukannya gotong royong meminimalkan dampak resesi. Klu ekonomi baik ikut menikmati, klu memburuk ya memaki2 saja"
2022-10-12 09:50:59+00:00,"Gawat! IMF Sebut 31 Negara Bakal Masuk Jurang Resesi, RI Termasuk?  

https://t.co/Y9hy5Nilxb

#ekonomi #IMF #resesi #EkonomiGlobal #economy #inflasi #news #finance"
2022-10-12 09:50:36+00:00,Dani Ramdan: UMKM Harus Jadi Penyelamat Indonesia Hadapi Resesi Ekonomi Dunia https://t.co/DriiLtFQEf
2022-10-12 09:50:35+00:00,tiba tiba takut resesi
2022-10-12 09:49:01+00:00,2023 katanya resesi tapi dari kemaren ngobrolin bingung pake adat apa
2022-10-12 09:48:09+00:00,"lu semua ribut takut resesi mulu pdhl lu semua uda berhasil ngelewatin dampak terburuk di pandemic era 2020-2022, like... nothing can top THAT era anytime soon. so chill."
2022-10-12 09:46:35+00:00,"3 Negara Asean ini Selamat dari Resesi 2023, Ada Indonesia? https://t.co/bCqGVa2i7b"
2022-10-12 09:46:33+00:00,"Buat jaga-jaga kalau tahun depan resesi, gw mau nabung dari sekarang. Alhamdulillah udah 2rb"
2022-10-12 09:45:39+00:00,Strategi Kia Indonesia hadapi tantangan resesi global https://t.co/6v5Wi3CMhb
2022-10-12 09:43:24+00:00,"semoga tahun depan resesi dunia yang banyak diprediksi para ahli ga beneran terjadi ya kawan2
beneran deh doain, karena saat ini aja banyak sodara2 kita susah melanjutkan hidup, gimana kalo beneran taun depan ada resesi

sehat sehat ya kawan
ya fisik
ya mental 
ya finansial
amiin"
2022-10-12 09:43:08+00:00,"@worksfess Mau resesi, hutang dilunasin aja"
2022-10-12 09:42:59+00:00,"-dips! 
Anak ekonomi mohon pencerahannya resesi tuh apa dan dampaknya gimana ya?? Sama apa yg harus disiapkan. Lets sharing. No salty please. 💕💕"
2022-10-12 09:41:49+00:00,Sejujurnya lumayan panik2 ajaib gara2 isu akan adanya resesi 😶
2022-10-12 09:41:29+00:00,"Analisanya sih tajam. Tapi ya kl cuma potensi resesi global bla bla bla, pake gugel jg semua orang bisa baca. 

Pertanyaannya kan apakah Pemerintahan ini siap? Apakah Anggaran yang disusun Pemerintah bisa jadi refleksi kesiapan ini? 

@ChatibBasri minta kita bayangkan saja."
2022-10-12 09:40:04+00:00,"DPR Ingin KTT G20 di Bali Bahas Resesi Ekonomi 
https://t.co/KjMFOg3mik"
2022-10-12 09:38:55+00:00,"6 Negara yang Diprediksi Lolos dari Bayang-Bayang Resesi 2023, Ada Indonesia? https://t.co/fpSyW595Bm https://t.co/oUROgSyOgi"
2022-10-12 09:38:17+00:00,"Berani ambil langkah di tahun depan ? 
Apalagi Tahun Depan Dunia Perekonomian Bakal Terpuruk ( Resesi ) 

Apa kah yang harus saya lakukan ? 
1. Memulai Usaha yang baru ditengah resesi &amp; Menciptakan Lapangan Kerja 

2. Bertahan diposisi yang sekarang masih kerja sama orang lain ?"
2022-10-12 09:38:02+00:00,@nuicemedia @arorossy Buang-buang makanan saat resesi mengintip adalah jalan ninjaquh.
2022-10-12 09:37:25+00:00,"Ekonomi Inggris Amblas 0,3 Persen per Agustus 2022, Makin Dekat Resesi https://t.co/gqN9veUACD"
2022-10-12 09:36:53+00:00,"Ada sedikit ekhawatiran terhadap resesi global, tapi khusnudzon dan optimis kepada Allah beserta takdir-Nya lebih besar. Ikhlas, ridho dengan takdir Allah, yakin bahwa Allah tidak akan memberikan kesulitan di luar kemampuan, yakin bahwa bersama kesulitan ada kemudahan."
2022-10-12 09:36:46+00:00,"Analysis ini sama seperti yg gw buat di tahun 2019. ada bedanya, ada faktor lain yang mempengaruhi sistem keuangan yang kita belum tau itu apa namun berdampak lebih parah dari resesi. 

Ada video nya di youtube."
2022-10-12 09:36:08+00:00,"loh loh perasaan mak w blg cmn ke malaysia aja ke nikahan sodara, tau² dah disingapur aja. mana gak blg² tiba² pap aja😂 mak taun depan resesi makk 😂 https://t.co/iZd2IiT3KO"
2022-10-12 09:35:46+00:00,Aku bikinin resesi buat kamu mau ga?
2022-10-12 09:35:22+00:00,"Sedikit kepikiran saat sekolah gw ngebahas resesi 2023, bbrp perusahaan swasta dn skolah swasta udh pd mmpersiapkan dana cadangan klo pait2nya resesi 2023 bneran trjadi, kalo gak trjadi ya Alhamdulillah kita pny bnyk lebihan dana.
konon katanya* resesi ini bakal lebih parah dr 98"
2022-10-12 09:35:10+00:00,"Pengen banget bahas resesi kecuali dua faktor: 

A) kopyor mahal 
B) mami sibuk"
2022-10-12 09:34:33+00:00,Ancaman Resesi Global Harus Dijawab dengan Upaya Peningkatan Produktivitas Masyarakat https://t.co/lI0Gmr2FyF
2022-10-12 09:34:30+00:00,"Kopyor harganya mahal ya? 60 rebuan sebatok. 

Apa ga bisa Pemerintah turunkan harga kopyor? 

Berat ini buat Barbi di tengah resesi."
2022-10-12 09:33:43+00:00,"ekonomi thailand sedang resesi
banyak yg ga bisa beli baju buat ke kantor

kalian resesi juga dong
#ditendang"
2022-10-12 09:33:41+00:00,TAUN DEPAN RESESI????
2022-10-12 09:33:15+00:00,"Yang disebut resesi itu perlambatan pertumbuhan ekonomi, org mengurangi belanja krn ketidakpastian situasi geopolitik global. Salah satunya kalau ditakut takuti akan resesi juga bisa menyebabkan resesi tergantung seberapa banyak individu yg percaya"
2022-10-12 09:31:26+00:00,"di slide ini pak @ChatibBasri menyampaikan kalo Indonesia kemungkinan tidak akan terkena resesi, hanya saja akan ada perlambatan pertumbuhan ekonomi https://t.co/Om0XDrbH1S"
2022-10-12 09:31:07+00:00,"@worksfess kalo nabungnya dalam bentuk emas, kira2 bakal resesi juga ga yaaa"
2022-10-12 09:29:12+00:00,@terionana tapi biarkanlah lampu tororo menerangi mu untuk menghadapi gelap nya resesi 🙏
2022-10-12 09:28:02+00:00,"@convomfs Iya parah ga sih, harusnya diskusi menghadapi resesi tahun depan"
2022-10-12 09:26:17+00:00,"Waspada Ancaman Resesi Ekonomi 2023, Beberapa Langkah Bisa Disiapkan dari Sekarang! https://t.co/LjBLwhaZOG"
2022-10-12 09:23:18+00:00,"Indonesia Pernah Diterjang Tiga Resesi, Mana yang Terburuk? https://t.co/GYbUigdplN"
2022-10-12 09:22:54+00:00,Luhut Sebut Pemerintah Lakukan Stress Test untuk Hadapi Resesi Global 2023 https://t.co/FRar4Slby7
2022-10-12 09:22:43+00:00,"bisa berbisnis dengan cara apapun anjenggg

anti resesi"
2022-10-12 09:22:10+00:00,Pariwisata Tak Lesu di Tengah Bayang-bayang Resesi https://t.co/mN4mLjUFTX https://t.co/U6TyQF2AXS
2022-10-12 09:22:02+00:00,"Presiden Partai Buruh Minta Menteri Pastikan Masyarakat Tahan Akan Resesi

https://t.co/KUon7OhUGW"
2022-10-12 09:22:00+00:00,Pemkot Bandung Optimis Hadapi Resesi 2023 dengan Mengandalkan Pendapatan Lewat Jasa https://t.co/vCNgNb6TUE
2022-10-12 09:20:40+00:00,"Resesi telah banyak diperbincangkan ramai selama beberapa hari terakhir. Hal ini tak terlepas dari peringatan kemungkinan terjadinya resesi global tahun depan.

Simak artikel selengkapnya, klik disini ⬇️

https://t.co/PL2BYS5tPo"
2022-10-12 09:18:46+00:00,"kenapa jadi was-was gini baca berita resesi tahun depan, what supposed to doooooo"
2022-10-12 09:16:39+00:00,"@wiggIebuns kalo saya bilang tahun depan gak resesi biasanya opini saya gak ngaruh apa-apa ya, soalnya boyben korea masih ada yg nonton"
2022-10-12 09:15:04+00:00,@ferdian99Fer @KaumReceh22 @jetsilvers @aniesbaswedan @tamanhutandki @DKIJakarta resesi 6% aja dah syukur banget..! Ekonomi dunia melemah. Lah kalo jkt. dana sudah ada tinggal jalanin program untuk memanjakan rakyat jakarta aja kayak gini beritanya 🥲
2022-10-12 09:14:30+00:00,"Lebih baik mencegah dari pada mengobati mari segera berinvestasi Deposito Modal Teman Untuk mencegah dampak Resesi Global, dan yang paling penting berinvestasi di Deposito Modal Teman pastinya AMAN, KENAPA???  Karena Modal Teman di awasi oleh KEMENKOP. Jadi gak perlu Khawatir ya https://t.co/Cia1hAmENW"
2022-10-12 09:12:05+00:00,"... dan Resesi Global. (Kompas, 12 Oktober 2022) @hariankompas https://t.co/B55Jl0DqN6"
2022-10-12 09:10:31+00:00,"IMF Puji Indonesia di Tengah Resesi Global, Kagum Ekonomi Bisa Terang saat Dunia Gelap #ekonomi https://t.co/9TZX3ZgrFk"
2022-10-12 09:09:24+00:00,"@worksfess Kalo buat reksadana saham emang lebih volatile daripada jenis lain karena risiko yg tinggi.

Nah kalo ngomong soal resesi, pasti sedikit enggaknya ngaruh ke semua instrumen investasi.

Just brace urself, secure cash ASAP ya~ https://t.co/c4REbnOA9e"
2022-10-12 09:08:31+00:00,Pemerintah siapkan strategi yang luar biasa untuk resesi global tahun depan. . Lampung Dukung Jokowi #JokowiHebat #JokowiPresidenku #JokowiBapakInfrastruktur #PembangunanUntukRakyat #PresidenJokowiHebat #JokowiMembangunNegeri #JokowiMajuBersamaIndonesia #JokowiBekerja https://t.co/zFuG86bwL8
2022-10-12 09:08:20+00:00,Tahun depan resesi semangat jgn sampe mati
2022-10-12 09:07:11+00:00,"Dengan kata lain, resesi ekonomi adalah pelambatan atau kontraksi besar dalam kegiatan ekonomi. Apa ada dampaknya ?

#asiatradefx #atpf #disinilebihmudah #gampangtransaksinya #gampangpenarikannya https://t.co/fVNJ1318em"
2022-10-12 09:06:44+00:00,Strategi KIA Indonesia hadapi tantangan resesi global https://t.co/azORAgt5Hq #mandiri_itu_keren
2022-10-12 09:06:41+00:00,"Boleh juga nih bos...😀

Ekonomi negara di tengah resesi bakalan aman.
Perang dunia klo jd ga ngefek lah. pokoknya... Sontoloyo...😀🙏🏼"
2022-10-12 09:06:12+00:00,"Menhun Budi Karya Sumadi mengatakan, percaya diri bahwa Indonesia mampu bertahan melewati resesi di tahun depan. https://t.co/dwYdPsJiTz"
2022-10-12 09:04:42+00:00,"Ingin sekali berencana buat beginiiii tapi ditahan dulu karena resesi 2023 plus ditambah angan penting lainnya. Jadi, ya tinggal.... angan-angan"
2022-10-12 09:04:10+00:00,"Pangkas Pertumbuhan Global, IMF: Tahun 2023 Akan Terasa Seperti Resesi https://t.co/9gZYePX1cl https://t.co/LCaVcXkvyh"
2022-10-12 09:03:36+00:00,@gaIacttic Oh gitu trus pandangan km tentang resesi tahun dpn gmn
2022-10-12 09:03:12+00:00,BACA DENGER NONTON BERITA RESESI SEREM BANGET YA 😭😭😭😭
2022-10-12 09:03:02+00:00,Presiden Partai Buruh Said Iqbal mengatakan Indonesian bakal mampu bertahan menghadapi resesi global 2023 mendatang. -   https://t.co/EtNN3KZwYQ
2022-10-12 09:02:18+00:00,"resesi ekonomi yang lebih dalam.

""Indonesia akan terus aktif mendukung dirumuskannya opsi-opsi dan langkah konkret untuk memitigasi risiko multi krisis saat ini,"" pungkas Sri Mulyani."
2022-10-12 09:02:09+00:00,"banyak negara maju,"" ujar Sri Mulyani.

Untuk menghadapi kondisi global saat ini, keduanya sependapat perlu ada mekanisme mitigasi risiko resesi yakni membuat bantalan (buffer) agar negara yang mengalami kesulitan dapat dibantu dan tidak terperosok ke dalam jurang krisis dan"
2022-10-12 09:00:58+00:00,Slide pak @ChatibBasri tentang resesi by design ini menarik... https://t.co/79rPg6Wirl
2022-10-12 09:00:02+00:00,"Berita serem2 ya. Ya kanjuruhan, ya banjir, ya mau resesi. Mau gak liat tapi keliatan. 😣"
2022-10-12 08:59:34+00:00,"Hadapi Resesi, Luhut Usul Warga Tanam Cabai di Rumah https://t.co/TuiiCy5p9w https://t.co/9nZzcFrGAH"
2022-10-12 08:59:28+00:00,@bukananakevent iya. saat ini menurut bps 27 juta warga jatuh miskin gara2 pandemi. masih ada resesi. orng harus lebih aware mereka terancam sama masalah ekonomi :(
2022-10-12 08:59:18+00:00,"Pada moment ini Pak Budi Isman selaku Komisaris KiriminAja juga memberikan sharing session. Sharing session ini dibuka dengan pembahasan seputar isu resesi yang akan terjadi di tahun depan, dan Bapak Budi Isman berharap kita mampu menghadapi setiap rintangan tersebut. https://t.co/ft9A4Lv5RC"
2022-10-12 08:58:36+00:00,Para pedagang pasar khawatir resesi global berimbas ke sektor riil dan menggerus pendapatan. https://t.co/uzVaBX9Clg
2022-10-12 08:57:54+00:00,Persiapan2  yok mau resesi 2023 perbanyak side job💪🏻
2022-10-12 08:57:46+00:00,@tattsaabita mending dhika ajaken bahas resesi
2022-10-12 08:56:47+00:00,@ChatibBasri resesi
2022-10-12 08:55:04+00:00,Jokowi Kembali Wanti-wanti Badai Resesi: Siapkan Opsi Terburuk https://t.co/44ZXVnFgiw
2022-10-12 08:55:03+00:00,"Wis semingguan iki kantor beritane isine mung resesi global, potensi krisis pangan, inflasi, ihsg turun"
2022-10-12 08:54:53+00:00,"Mengingat lagi ramainya akan ada RESESI di tahun 2023, Sampai sekarang aku masih bingung apakah yang harus aku lakukan untuk menghadapi RESESI tahun 2023"
2022-10-12 08:53:39+00:00,"@detikcom Terbalik. Skrg karena pandemi Covid lalu dikombo sama perang, dunia menuju resesi. Angka kemiskinan naik di seluruh dunia, bukan yg dulu itu turun."
2022-10-12 08:52:26+00:00,"Nasib Pajak dalam Bayang-Bayang Resesi 2023

Selengkapnya https://t.co/is795uRiFu"
2022-10-12 08:52:00+00:00,@catchmeupid 2023 resesi
2022-10-12 08:48:03+00:00,Strategi KIA Indonesia hadapi tantangan resesi global https://t.co/vpTyd1Qzx3
2022-10-12 08:47:28+00:00,Resesi ekonomi global di depan mata. https://t.co/Avxvle5oND
2022-10-12 08:47:23+00:00,Shm! $ADMR bagus ngga dibeli buat jangka setahun? Apakah ada efeknya sama isu resesi tahun dpn?
2022-10-12 08:47:03+00:00,Luhut mengimbau masyarakat supaya menanam bahan pangan kebutuhan dasar (basic need) seperti cabai dan bawang dari rumah untuk lawan resesi. https://t.co/5myjqPUJCn
2022-10-12 08:46:33+00:00,bi bakal naikin sukbung lage gak ya bulan ini? PR banget kalo iya. Gakebayang deh giman adampaknya. Pusing Inflasi - stagflasi - resesi. Solusinya gimana ya? wkwkkwkwk
2022-10-12 08:46:28+00:00,"Udah tau tahun depan dibayangin resesi, masih gini2 aja https://t.co/3qvGCRd0qz"
2022-10-12 08:46:07+00:00,"IMF Pangkas Pertumbuhan Global 2023, Indonesia Aman dari Resesi? https://t.co/CHyOVS0CaZ"
2022-10-12 08:44:52+00:00,"semiotika ""perfect storm economy"" dengan resesi ekonomi bahkan krisis ekonomi,"
2022-10-12 08:44:47+00:00,gakkan resesi tapi global nuclear war
2022-10-12 08:44:10+00:00,"@inboundandhot Resesi gimane, ini di jalan kendaraan yg plat putih makin banyak
Which means pada bisa bayar pkb atau pada beli kendaraan baru"
2022-10-12 08:42:44+00:00,"Kalau Beneran Resesi AS Pasti Duluan Ketimbang RI, Kenapa? https://t.co/xsk81wN9Gf"
2022-10-12 08:42:34+00:00,"Meski Resesi Di Depan Mata, AISI Yakin Tahun Ini Capai Target Penjualan - https://t.co/9HIyAAdgDd"
2022-10-12 08:42:26+00:00,isine kok fear mongering resesi resesi ae
2022-10-12 08:42:23+00:00,2023 isu resesi tp malah banyak yg ngributin gender ada 2 atau 200 🥺
2022-10-12 08:42:04+00:00,"@KkuraSa39 Eh bener banget, keluarga yang ekonominya lagi dibawah tuh kerasa banget malah ada yang bilang ""mau ada resesi atau gak yah gak ngaruh apa"""", tapi pengusaha juga jadi ketar ketir gak sih? Wkwk"
2022-10-12 08:40:10+00:00,"Ancaman Resesi Menghantui, Luhut Sebut Indonesia Bersiap Hadapi The Perfect Storm https://t.co/uWsDYY1M5Q https://t.co/Mve0mUnwNb"
2022-10-12 08:40:00+00:00,"Luhut Sebut Pemerintah Siapkan Skenario Terburuk Hadapi Ancaman Resesi Global
https://t.co/eWD1wUPNp2"
2022-10-12 08:39:44+00:00,"Gawat! Inggris Beneran di Ambang Resesi, Ekonomi -0,3% https://t.co/5I0bkT4i8T"
2022-10-12 08:39:20+00:00,"Ada yang namanya tawakal, ada ilmunya, bisa diajarkan. Tawakal yang membuat keluarga nabi bertahan jiwa-raga saat diboikot tahunan oleh kaum quraisy

Para budak dunia baru baca berita ramalan resesi ekonomi langsung drop, jangan gitu lah brader"
2022-10-12 08:36:59+00:00,resesi 2023 anjeeer @GenshinImpact
2022-10-12 08:33:52+00:00,"@calonMI @miekaritelor @worksfess waah insight baru. makasi kak. aku masi kuliah blm kerja bingung bgt mikirin resesi ini dr kmrn, mana ortu dah pensiun🥲🥲🥲 duh curhat"
2022-10-12 08:33:28+00:00,"Justru 2023 itu taun pembuktian, krn yg bersedia diajak nikah pas resesi itu adalah org yg mencintaimu tanpa alesan."
2022-10-12 08:32:58+00:00,"deskriptif ; the perfect storm global economy perupaan resesi ekonomi global ; bahkan pada landscape yg sama di pointer tertentu sedang mengalami krisis ekonomi di negaranya (terupakan pada landscape yang sama), 
suatu negara pun beberapa negara  &lt; dari atau = landscape global."
2022-10-12 08:32:09+00:00,Mereka yang punya duit aja sudah mulai stres mikirin resesi tahun depan. Apakabar saya..?
2022-10-12 08:29:45+00:00,"Buka twt isinya resesi 2023, dikantor obrolannya resesi juga 🤯"
2022-10-12 08:29:35+00:00,"@worksfess Kondisi resesi lumayan beresiko kalau bangun rumah. Mending uangnya di keep, reksadana atau deposito. Hutang bank dilunasi dgn gaji bulanan. Mungkin yg ahli keuangan/manajemen keuangan disini ada yg bisa kasih saran ke sendernya"
2022-10-12 08:29:18+00:00,"Bentar lagi resesi, beli tas skrng apa yah"
2022-10-12 08:29:11+00:00,@CNNIndonesia Semoga Indonesia bisa hati² sehingga terhindar dari resesi.
2022-10-12 08:28:15+00:00,resesi global gimana nahloh
2022-10-12 08:28:09+00:00,"Resesi, Crisis Economic Global, Dark World 2023..
Kuwiii teruuusss...
😒😔😫"
2022-10-12 08:27:06+00:00,"Gw yg overthink atau ini termasuk normal? Udah ngeri buat belanja2. Di otak gw kayak ""resesi siapin duit. Siapin duit. Beli yg perlu"""
2022-10-12 08:26:24+00:00,"Pemerintah Siapkan Skenario Terburuk Hadapi Resesi Global Pada 2023
https://t.co/aNykoWpWsF"
2022-10-12 08:25:45+00:00,"IMF Puji Indonesia di Tengah Resesi Global, Kagum Ekonomi Bisa Terang Saat Dunia Gelap #ekonomi https://t.co/c3z6lAVxiU"
2022-10-12 08:24:50+00:00,"Dollar adalah tempat investasi yang aman. Perkiraan pada 12.10.2022

Kapan resesi ekonomi global akan dimulai, dan seberapa dalam? Menjelang krisis, kenaikan dollar biasanya bergerak maju. Mari kita bahas prospek Forex dan buat rencana perdagangan E…
https://t.co/EoZWM9xsvR https://t.co/PwaeQbqSpW"
2022-10-12 08:23:12+00:00,"cakep bener pixel 7 woi, tapi 2023 katanya resesi 🥹🥹"
2022-10-12 08:23:08+00:00,"peduli gapeduli lu harus peduli sama resesi, itu akan berpengaruh besar nanti kedepannya. mungkin sekarang lu masih oke oke aja, tapi kedepannya??"
2022-10-12 08:22:46+00:00,Ekonomi RI Dipuji IMF Di Tengah Ancaman Resesi 2023 #ekonomi https://t.co/jgJPNWPQni
2022-10-12 08:21:55+00:00,"Kalau selama pandemi banyak belajar gimana bercocok tanam, memperbaiki pola hidup, olahraga, belanja ke warung terdekat, ga banyak kemana2, menyaman2kan rumah. Insya Allah pas resesi akan sama aja kaya biasanya."
2022-10-12 08:19:36+00:00,"Jika Ekspor Sawit Terus Dikekang, Indonesia Terancam Kena Resesi Global

@jokowi @KemenkeuRI @kementan @DPP_Apkasindo @Rino_APKASINDO @goldsmeier
#sawit #beritasawit #sawitsetara
 https://t.co/aHrLxjTtlP"
2022-10-12 08:19:32+00:00,Kacau! Isu Resesi di 2023 Bikin Rupiah Dekati Rp 15.400/US$ https://t.co/qa9rRR0Sj5
2022-10-12 08:18:16+00:00,@makkrokosmos makanya bisa terjadi resesi dan inflasi dalam sebuah negara
2022-10-12 08:15:29+00:00,IMF: 31 Negara Bakal Masuk Jurang Resesi https://t.co/OG5ZDWmVNn
2022-10-12 08:14:18+00:00,Luhut Imbau Masyarakat Tanam Kebutuhan Pangan Seperti Cabai dari Rumah Untuk Melawan Resesi https://t.co/cdZ5yUJR9i https://t.co/JyPhyGwalt
2022-10-12 08:13:40+00:00,"Prediksi resesi 2023 udah extreme fear, stock market dan crypto udah pada loyo. Hmmm apa jangan"" Bandar dan elite global akan diam? Atau melakukan pembalikan harga pasar?"
2022-10-12 08:13:04+00:00,WAAHH MEMASUKI RESESI
2022-10-12 08:12:52+00:00,Pemerintah siapkan skenario terburuk untuk hadapi resesi global pada 2023 https://t.co/3x188FlLa1
2022-10-12 08:12:47+00:00,"@KkuraSa39 Apalagi resesi ceunah tahun depan, dahlah kalo kejadian kek 98 keulang gua udah gak kaget:"")"
2022-10-12 08:11:28+00:00,"@al_fianna Allah yarob, yowes, ngko njilih maneh neknu, drpd ak tuku, mau resesi~"
2022-10-12 08:09:00+00:00,"JANGAN SUUDZON KAK

Siapa tau itu sidejobnya...

Positip thinking aja, sekarang jamannya persiapan resesi..."
2022-10-12 08:08:39+00:00,"Selamat Hari Jadi Provinsi Jawa Timur ke 77, semoga ke depan semakin tangguh menghadapi resesi ekonomi dunia tahun 2023. @KhofifahIP @EmilDardak @pemkab_gresik"
2022-10-12 08:07:21+00:00,Timeline isinya resesi mulu. Resepsi dulu coba
2022-10-12 08:06:14+00:00,2. Talking-talking soal apa bener 2023 resesi
2022-10-12 08:06:05+00:00,"inflow asing ke bursa domestik masih bagus tapi berita lagi tebar fear resesi, coba jadi contrarian. https://t.co/Jy6FFiB9og"
2022-10-12 08:03:02+00:00,"@CNNIndonesia Iyaa mknya anggotany bli tv 100 unit buat kantorny . Di saat mau resesi kek gni. Msih bnyk tuh duitnya mau pda belanja aplgi ayoo . Tv,hordeng, aplgi kulkas ac blom tuh"
2022-10-12 08:02:24+00:00,"@sandiuno @jokowi Maunya Pak liburan..Masalahnya lagi ketat keuangan persiapan Tahun 2023 resesi Pak, mana Daya beli menurun..😩"
2022-10-12 07:59:31+00:00,@bachrum_achmadi Urusin banjir dan macet saja nggak mampu. Apalagi urusin indonesia. Anies hanya pandai bermain kata tdk bisa kerja. Paham drun. Saat ini sdg resesi dunia bkn hanya indonesia
2022-10-12 07:58:18+00:00,@worksfess Resesi akan mmbuat anda2 ini libur smp dgn wktu yg tdk bs ditntukan kawan.
2022-10-12 07:57:19+00:00,@jawafess Ora melu ngregeti kok kon melu resesi
2022-10-12 07:57:19+00:00,Bismilah jadi orang kaya pas resesi
2022-10-12 07:57:16+00:00,@tubbirfess nikahnya habis resesi harusnya
2022-10-12 07:56:57+00:00,"buset makin banyak pengangguran.. fresh grad juga ga berenti, 2023 resesi ekonomi🙃 dahlah"
2022-10-12 07:56:15+00:00,Pemerintah siapkan skenario terburuk hadapi ancaman resesi global - ANTARA News Bengkulu https://t.co/JSKBCydM0j
2022-10-12 07:56:05+00:00,"IHSG ancur2an, 2 bulan lagi 2022 selesai, katanya 2023 resesi 😭😭😭"
2022-10-12 07:56:02+00:00,"IMF memangkas prospek pertumbuhan ekonomi pada tahun depan dari 2, 9% menjadi 2, 7%. Banyak negara terancam resesi. https://t.co/1TgbjAPbdt"
2022-10-12 07:55:34+00:00,Latian makan ubi biar kuat melewati resesi global https://t.co/0kyPuGVjOH
2022-10-12 07:55:28+00:00,"Resesi brp lama ya, nabung guya"
2022-10-12 07:55:12+00:00,jgn resesi dulusi gua mo resign
2022-10-12 07:53:47+00:00,"Konsernya nanti aja plis ya ash 
Tahun depan katanya resesi 😭"
2022-10-12 07:53:30+00:00,"Kayanya stay di reksadana pasar uang masih menjanjikan. Klo saham dgn resesi global sedikit riskan, ihsg juga belakangan ga lg baik2 aja"
2022-10-12 07:53:17+00:00,"jangan pusing2 mikirin resesi 2023, mungkin jalanin aja kayak kita ngelewatin 2020-2021 waktu covid  paniknya minta ampun"
2022-10-12 07:52:58+00:00,"Apa kiatmu menghadapi resesi?
Berpasrah aja saya mah sm Allah.

Abis ini diserang........."
2022-10-12 07:52:15+00:00,Apa yang harus kita lakukan dengan adanya Ancaman Resesi di tahun depan?  https://t.co/z1FETogzTN https://t.co/AOQteJZ8fk
2022-10-12 07:51:01+00:00,"Jadi Kepikiran mau ada resesi ekonomi tahun 2023, tahun 2022 ajah masih penyesuaian terus😞😞"
2022-10-12 07:50:57+00:00,"Hadapi Resesi Global pada 2023, Pemerintah RI Siapkan Skenario Terburuk https://t.co/aHzjrp8UTt"
2022-10-12 07:50:35+00:00,Mau ganti hp aja kepikiran resesi resesi
2022-10-12 07:49:27+00:00,"@OposisiCerdas Kalau terbaik tidak akan ada isu resesi, dan mulai dengan phk masal dong bos. Duh duh, ekonomi baik kok bumn bangkrut. Aku kudu pye pak dhe?😔"
2022-10-12 07:49:20+00:00,"Industri karet alam Indonesia dihadapkan dengan beragam permasalahan baik di sektor hulu maupun hilir.  Di hulu, produktivitas lahan menurun signifikan. Di hilir, penyerapan global berkurang karena resesi. #Nusantara #AdadiKompas
https://t.co/zkBtnNOyFe"
2022-10-12 07:49:18+00:00,"Industri karet alam Indonesia dihadapkan dengan beragam permasalahan baik di sektor hulu maupun hilir.  Di hulu, produktivitas lahan menurun signifikan. Di hilir, penyerapan global berkurang karena resesi. #Nusantara #AdadiKompas
https://t.co/CTkd5pJaRF"
2022-10-12 07:48:31+00:00,Ini sama dgn melemparkan solusi pd rakyat pdhl ini sdh tugas pr wkl rkyt. Apakh bpk mau di masa resesi ini naik transport umum bkn mobil dinas ?
2022-10-12 07:45:34+00:00,@hendishu lg overthinking menghadapi resesi thn depan ini paps.
2022-10-12 07:45:23+00:00,Luhut Binsar Sebut Pemerintah Mempersiapkan Skenario Terburuk Terkait Resesi Global https://t.co/yChwfThCmY
2022-10-12 07:45:14+00:00,"Di tengah isu resesi dan ekonomi dunia yg makin buruk, jadi pngen beli properti biar punya aset dan mumpung harganya lg turun"
2022-10-12 07:44:20+00:00,"beli docmart nya nanti dulu, nabung buat persiapan resesi dulu"
2022-10-12 07:43:33+00:00,"Industri karet alam Indonesia dihadapkan dengan beragam permasalahan baik di sektor hulu maupun hilir.  Di hulu, produktivitas lahan menurun signifikan. Di hilir, penyerapan global berkurang karena resesi. #Nusantara #AdadiKompas
https://t.co/Iv9MEukpRE"
2022-10-12 07:41:46+00:00,"kalau resesi yg dimaksud adalah ""degrowth"" ya syukurlah. yg penting proteksi kebutuhan manusianya ga kayak nasehat financial advisor neolib ""individu yg ga melek finansial, kurang nabung&amp;kurang kerja keras"". padahal akar masalahnya struktural."
2022-10-12 07:41:30+00:00,"*Hadapi Resesi Dunia, Adi Supriadi : Dampaknya Untuk Indonesia Bukan Hanya Ekonomi Tapi Krisis Keamanan Nasional | Kabar Tujuh*
 https://t.co/APGfQ0NZ8B"
2022-10-12 07:40:37+00:00,"Kerja cepat dan kerja cerdas Erick Thohir, untuk menghadapi resesi 2023.

#etroopersjabar #ethosukabumi #kerjanyata #erickthohir #sukabumi #cianjur #KitaHadapiKitaAtasi https://t.co/TWAWiQoieE"
